"elementor-widget-container href","attachment-medium src","elementor-heading-title","elementor-heading-title 2","elementor-heading-title href","DL Beschreibung","Data-Labeling-Bedarf","Bedarf – Begründung","Geschäftsführung","Gefundene E-Mails","GF-Mail (belegt/rekonstruiert)","Impressum-Quelle/Hinweis"
"https://d-hive.de/","https://ki-verband.de/wp-content/uploads/2026/04/Data-Hive-Cassel-GmbH-300x300.png","AI Techstack","Data Hive Cassel GmbH","https://d-hive.de/","• Optimierung von Produktions- und Verwaltungsprozessen
• Automatisierung: Mess-/Regelungstechnik plus KI
• Prozessautomatisierung, GenAI, maßgeschneiderte Software
• Beratung von Idee bis Umsetzung","Vielleicht","KI-Implementierungs-/Beratungspartner; keine eigenen Modelle erwähnt, aber Umsetzung.","Dr.-Ing. Alexander Schrodt, Dr. André Knie","kontakt@d-hive.de","","Impressum: 'Vertreten durch die Geschäftsführer: Dr.-Ing. Alexander Schrodt, Dr. André Knie'. Nur generische Mail."
"https://www.data-max.io/","https://ki-verband.de/wp-content/uploads/2025/11/data_max_gmbh-300x300.png","Consulting","Data Max GmbH","https://www.data-max.io/","• Beratung für Data Engineering, AI Engineering und MLOps
• Entwicklung von Machine-Learning-Modellen für Kunden
• Aufbau skalierbarer datenintensiver Anwendungen und ML-Workflows
• Sitz in München, gegründet 2021","Vielleicht","Entwickelt ML-Modelle und MLOps-Pipelines im Kundenauftrag; Trainingsdaten können anfallen, aber keine eigenen Modelle.","","","","Website nicht erreichbar (curl 000 / WebFetch 503). Keine Daten belegbar."
"https://www.data-spree.com/","https://ki-verband.de/wp-content/uploads/2025/11/data_spree_gmbh-300x300.png","AI Techstack","Data Spree GmbH","https://www.data-spree.com/","• No-Code-Plattform für Deep Learning und Computer Vision
• Bildanalyse-Lösungen für Industrie (Qualitätskontrolle, Inspektion)
• Inference Engine für Edge-KI und Embedded AI
• Anwendungen in Automobil, Logistik, Robotik","Ja","Eigene Computer-Vision-/Deep-Learning-Plattform; Training der Bildmodelle erfordert annotierte Bilddaten.","Eric Dörheit, Manuel Haß","info@data-spree.com","","Aus /imprint: 'Managing Directors: Eric Dörheit, Manuel Haß'. Nur generische Mail."
"https://dataciders.com/","https://ki-verband.de/wp-content/uploads/2025/11/dataciders-300x300.png","Consulting","Dataciders GmbH","https://dataciders.com/","• Beratung für Data & AI-Transformation
• Data Analytics, KI-Implementierung, Prozessautomatisierung
• Lösungen in PPM, SCM, PLM
• Ca. 1.000 Spezialisten, Partner von Microsoft, SAP, Databricks","Vielleicht","KI-Beratung mit Implementierung; bei kundenspezifischen ML-Projekten kann Annotationsbedarf entstehen.","Dr. Gero Presser, Thomas Diezmann","kontakt@dataciders.com","","Impressum: 'Geschäftsführung: Dr. Gero Presser, Thomas Diezmann'. Mail als 'kontakt(at)dataciders.com' -> dekodiert. Kein persoenliches Muster."
"https://www.ixto.de/","https://ki-verband.de/wp-content/uploads/2025/11/Logos-Website-14-300x300.png","Data & Analytics","Dataciders ixto GmbH","https://www.ixto.de/","• Beratung für Data & Analytics und Business Intelligence
• Data Science und KI-Anwendungen
• Cloud-Lösungen und BI-Optimierung
• Standorte Berlin und München","Vielleicht","Data Science/KI-Implementierung; potenzieller Annotationsbedarf bei ML-Projekten, meist strukturierte Daten.","Dr. Simon Birkholz, Christoph Espelage","info@ixto.de","","Impressum: 'Vertreten durch: Dr. Simon Birkholz, Christoph Espelage'. Nur generische Mail."
"https://www.datalovers.com/","https://ki-verband.de/wp-content/uploads/2025/11/datalovers-300x300.png","Data & Analytics","DATAlovers AG","https://www.datalovers.com/","• KI für Marketing und Vertrieb
• Lead Prediction, Scoring und Customer Scoring
• Business Search Engine (bearch) für Unternehmenssuche
• Erschließung von Umsatzpotenzialen in Kundendatenbanken","Vielleicht","Eigene Predictive-Scoring-Modelle auf strukturierten Firmendaten; klassisches ML, geringer klassischer Labeling-Bedarf.","Prof. Dr. Peter Gentsch (Vorstand)","info@datalovers.com","","Impressum: 'Vertreten durch den Vorstand Prof. Dr. Peter Gentsch' (Aufsichtsratsvorsitzender: Michael Weinreich). Nur generische Mail."
"https://www.dmesh.io/","https://ki-verband.de/wp-content/uploads/2025/11/datamesh-300x300.png",",","Consulting","https://www.dmesh.io/","• Data Engineering und KI-Lösungen für Retail/E-Commerce
• Datenintegration und -pipelines (Spark, Kafka, Databricks)
• Demand Forecasting, Out-of-Stock- und Preis-Elastizitätsanalyse
• Databricks-Partner, Sitz in Würzburg","Vielleicht","Baut ML-Modelle (Forecasting) für Kunden; überwiegend strukturierte Daten, begrenzter Annotationsbedarf.","Jorge Machado","info@dmesh.io","","Impressum: 'Geschäftsführer: Jorge Machado'. Mail info@dmesh.io. Kein persoenliches Muster."
"https://datascientest.com/de","https://ki-verband.de/wp-content/uploads/2025/11/datascientest_germany-300x300.png","Research & Education","DataScientest Germany","https://datascientest.com/de","• Weiterbildungsanbieter (heute Liora) für Tech-Fachkräfte
• Online-Bootcamps in Data Science, KI, Cloud, Dev
• Zertifizierungskurse und Upskilling für Unternehmen
• Über 50.000 Alumni","Nein","Reiner Bildungs-/Schulungsanbieter ohne eigene Modellentwicklung.","","","",""
"https://dataspark.de/","https://ki-verband.de/wp-content/uploads/2025/11/data_spark-300x300.png","Consulting","DataSpark GmbH","https://dataspark.de/","• KI-gestützte Automatisierung von Geschäftsprozessen
• AI Consulting, Development und Operations
• DataSpark AI Platform mit KI-Agenten (Chat, Auto, Templates)
• Einsatz in Vertrieb, Kundenservice, Finanzen, Compliance","Vielleicht","KI-Anwendungsentwickler mit eigener Agentenplattform; Finetuning/Reasoning-Daten möglich, oft API-basiert.","Robert Drews","kontakt@dataspark.de","","Impressum: 'Geschäftsführung: Herr Robert Drews'. Nur generische Mail."
"https://data-zoo.de/index.html","https://ki-verband.de/wp-content/uploads/2025/11/data_zoo-300x300.png","Data & Analytics","DataZoo GmbH","https://data-zoo.de/index.html","• Daten- und Machine-Learning-Experten zur Prozessoptimierung
• Smart Replenishment (Bestandsverwaltung), Digitalize Renting
• Forecasting-Werkzeuge
• Kunden u.a. Daimler, Schott, Festo, Kärcher","Vielleicht","Entwickelt ML-/Forecasting-Modelle für Kunden; überwiegend tabellarische Daten, moderater Annotationsbedarf.","Dr. Simon Müller, Joachim Rosskopf","contact@data-zoo.de","","Aus /imprint.html: 'legally represented by the founders Dr. Simon Müller and Joachim Rosskopf'. Nur generische Mail."
"https://dcyphr.io/","https://ki-verband.de/wp-content/uploads/2025/11/dcyphr-300x300.png","IT & Security","dcyphr.®","https://dcyphr.io/","• KI-Strategie- und Innovationsberatung aus Heidelberg
• Employer Branding und KI-gestütztes Recruiting
• AI for Business: Datenvorbereitung, Modelltraining, Integration
• Themen: Automatisierung, Physical AI, AI Defense","Vielleicht","Beratung mit KI-Implementierung inkl. Modelltraining; dabei kann Annotationsbedarf entstehen.","Matthias Alexander Walenda","hello@dcyphr.io","","Impressum: 'Geschäftsführer: Matthias Alexander Walenda'. Nur generische Mail."
"https://www.dealcode.ai/","https://ki-verband.de/wp-content/uploads/2025/11/dealcode-300x300.png","Sales & Marketing","Dealcode GmbH","https://www.dealcode.ai/","• KI-gestützte Vertriebsautomatisierung mit autonomen AI-Agenten
• Lead-Generierung, -Anreicherung und -Scoring (B2B)
• Personalisierte Outreach-Automatisierung und CRM
• Sitz in Hamburg","Vielleicht","Eigene AI-Agenten und Predictive-Scoring-Modelle; ggf. Finetuning/Reasoning-Daten, teils API-basiert.","Alexander Weltzsch, Dennis Hilger","contact@dealcode.ai, datenschutz@heydata.eu","","Impressum: 'Vertreten durch: Alexander Weltzsch, Dennis Hilger'. contact@dealcode.ai generisch; datenschutz@heydata.eu ist externer DSB. Kein persoenliches Muster."
"https://www.deefinity.com/","https://ki-verband.de/wp-content/uploads/2025/11/deefinity_digital_consulting_gmbh-300x300.png","Product & Process Development","Deefinity Digital Consulting GmbH","https://www.deefinity.com/","• IT- und Digitalisierungsberatung aus Berlin/Schönefeld
• Automatisierung von RPA bis KI
• Individuelle App-Entwicklung und Projektmanagement
• Vertrieb von Software und Lizenzen","Nein","IT-Beratung/RPA/App-Entwicklung als Integrator ohne eigene ML-Modelle.","","","",""
"https://www.deeparteffects.com/","https://ki-verband.de/wp-content/uploads/2025/11/Logos-Website-15-300x300.png","Media, Communication & Culture","Deep Art AI GmbH","https://www.deeparteffects.com/","• KI-gestützte Foto- und Videobearbeitung (Style Transfer)
• Deep-Learning-Software für Desktop und Mobile
• Upscaling, Kolorierung, Hintergrundentfernung
• API zur Integration von Bildtechnologie","Ja","Entwickelt eigene Deep-Learning-/Computer-Vision-Modelle für Bildbearbeitung; benötigt annotierte/Trainingsbilddaten.","Cedric Larrat, Dieter Klomfaß","","","Impressum: 'Managing directors: Cedric Larrat & Dieter Klomfaß'. E-Mail nur als Cloudflare-verschluesselter [email protected]-Platzhalter, nicht extrahierbar."
"https://www.deep5.io/","https://ki-verband.de/wp-content/uploads/2025/11/deep5-300x300.png","Consulting","Deep5 UG (haftungsbeschränkt)","https://www.deep5.io/","• KI-Agentur aus Braunschweig (gegründet 2021)
• KI-Entwicklung: Data Science, Computer Vision, NLP, RAG-Systeme
• App- und Web-Entwicklung (Flutter, Next.js)
• DSGVO-konformes Hosting von Open WebUI","Vielleicht","Entwickelt CV-/NLP-Lösungen im Kundenauftrag; teils eigene Modelle (Labeling möglich), teils RAG/Hosting.","","","","Website nicht erreichbar (durchgehend HTTP 525 / SSL-Handshake ueber Cloudflare fehlgeschlagen). Keine Daten belegbar."
"https://deeping.de/","https://ki-verband.de/wp-content/uploads/2025/11/deeping-300x300.png","Manufacturing","deepIng business solutions GmbH","https://deeping.de/","• Softwareentwicklung für mittelständische Fertigung
• Modulares Manufacturing Execution System (MES) 'frames'
• Data Analytics und Business Intelligence
• Prozessanalyse und Prognosen mit neuronalen Netzen","Vielleicht","Setzt neuronale Netze zur Prozessanalyse/Prognose ein; überwiegend strukturierte Produktionsdaten.","Dr. Carsten Wagner und Alexander Röhrs","info@deeping.de; deepIngKontakt@deeping.de","","Impressum deeping.de/impressum: vertreten durch Dr. Carsten Wagner und Alexander Röhrs; nur Funktionsadressen, kein Personenmuster."
"https://www.deepl.com/en/translator","https://ki-verband.de/wp-content/uploads/2025/11/deepl_se-300x300.png","Sonstiges","DeepL SE","https://www.deepl.com/en/translator","• Anbieter KI-gestützter Übersetzung und Textoptimierung
• Eigene proprietäre LLM-Technologie für Sprache
• DeepL Pro, API und Voice für Unternehmen
• Führendes deutsches KI-Unternehmen (Köln)","Ja","Entwickelt eigene Foundation-/Sprachmodelle; hoher Bedarf an mehrsprachigen Trainings-, Qualitäts- und Reasoning-Daten.","Dr. Jaroslaw Kutylowski (CEO/Vorstand)","info@deepl.com","","Impressum unter deepl.com/de/publisher; nur info(at)deepl.com belegt, kein Personenmuster."
"https://www.deeplair.com/","https://ki-verband.de/wp-content/uploads/2025/11/deeplair_gmbh-300x300.png","Product & Process Development","deeplair GmbH","https://www.deeplair.com/","• KI-Lösungen für den Mittelstand aus Osnabrück
• Analyse von Kundenprozessen und Entwicklung eigener KI-Software
• Erfolgsbasiertes Geschäftsmodell (Beteiligung am Wertbeitrag)
• KI nur bei echtem Mehrwert","Vielleicht","Entwickelt maßgeschneiderte KI-Software; je nach Projekt Finetuning/Annotationsbedarf möglich.","Johannes Dittrich","moin@deeplair.com","","Impressum deeplair.com/impressum; nur Funktionsadresse moin@deeplair.com."
"https://www.deeplify.de/","https://ki-verband.de/wp-content/uploads/2025/11/deeplify-300x300.png","AI Techstack","deeplify","https://www.deeplify.de/","• KI-Plattform für sicherheitskritische Inspektionen (Bochum)
• Computer-Vision-/ML-Modelle für Ultraschall- und Bilddaten
• Automatisierung zerstörungsfreier Prüfung in Energie/Industrie
• Reduziert Prüfzeiten und Berichtsfehler deutlich","Ja","Eigene ML-/CV-Modelle und Plattform für Bild-/Ultraschalldaten; erfordert annotierte Inspektionsdaten.","Jan Löwer","kontakt@deeplify.de","","Impressum deeplify.de/imprint; nur Funktionsadresse."
"https://www.deepset.ai/","https://ki-verband.de/wp-content/uploads/2025/11/deepset-300x300.png","IT & Security","deepset GmbH","https://www.deepset.ai/","• Anbieter des Open-Source-LLM-Frameworks Haystack
• Haystack Enterprise Platform für produktionsreife LLM-/RAG-Apps
• NLP-/KI-Lösungen für Unternehmen (Siemens, Airbus u.a.)
• Berlin, gegründet 2018","Ja","Baut LLM-/NLP-Anwendungen und -Pipelines; Bedarf an Trainings-, Eval- und Reasoning-Daten für RAG/NLP-Modelle.","Milos Rusic, Malte Pietsch","info@deepset.ai","","Impressum deepset.ai/imprint; nur info@deepset.ai."
"https://www.th-deg.de/","https://ki-verband.de/wp-content/uploads/2025/11/deggendorf-300x300.png","Research & Education","Deggendorf Institute of Technology","https://www.th-deg.de/","• Technische Hochschule Deggendorf mit Studium, Lehre und angewandter Forschung
• Fakultäten u.a. Informatik, Maschinenbau, Gesundheit, Mechatronik
• Forschungsschwerpunkte Mechatronik, Robotik und KI (Campus Cham)
• Institute für Medizintechnik, Materialanalyse, Zukunftstechnologien","Vielleicht","Hochschule mit KI-/Robotik-/CV-Forschung, die für Modellentwicklung Trainings- und Annotationsdaten benötigen kann; kein kommerzieller Modellanbieter.","Präsident Prof. Waldemar Berg","info@th-deg.de; web-redaktion@th-deg.de; datenschutz@th-deg.de","","Hochschule (Körperschaft), vertreten durch Präsident Prof. Waldemar Berg; nur Funktionsadressen."
"https://www.deltia.ai/","https://ki-verband.de/wp-content/uploads/2025/11/delta.ai-300x300.png","Manufacturing","Deltia.ai","https://www.deltia.ai/","• KI-gestützte Fabrik-Intelligence (jetzt Almetra, ehem. Deltia)
• Videoanalyse von Produktionsabläufen mit Kameras als Live-Sensoren
• Automatische Engpass- und Ursachenerkennung, agentische KI
• Eigenes Factory Data Model und selbstentwickelte CV-Modelle","Ja","Entwickelt eigene Computer-Vision-/Video-Analytics-Modelle für die Fertigung; laufender Bedarf an annotierten Bild-/Videodaten.","Silviu Homoceanu, Maximilian Fischer","hi@deltia.ai","","Impressum deltia.ai/legal/imprint; nur Funktionsadresse hi@deltia.ai."
"https://www.konver.ai/","https://ki-verband.de/wp-content/uploads/2025/11/demtek_gmbh-300x300.png","Sales & Marketing","Demtek GmbH","https://www.konver.ai/","• KI-gestützte Vertriebsautomationsplattform (Konver)
• Lead-Extraktion, KI-Lead-Scoring und Connect-Rate-Optimierung
• Identifikation von Entscheidungsträgern, Sales Battle Cards
• Eigener Scoring-Algorithmus (20+ Faktoren), CRM-Integration","Vielleicht","KI-Anwendung mit eigenem Scoring/ML aus Vertriebsdaten; Labeling-Bedarf begrenzt, teils eigenes Modelltraining möglich.","Enver Yilmaz, Murat Akkas, Deniz Akkas","info@konver.ai; info@demtek.de","","Impressum konver.ai/imprint (Demtek GmbH); nur Funktionsadressen."
"https://denkweit.com/de/","https://ki-verband.de/wp-content/uploads/2025/11/denkweit_gmbh-300x300.png","AI Techstack","DENKweit GmbH","https://denkweit.com/de/","• KI-basierte visuelle Inspektion und Bildanalyse für die Industrie
• Standardsoftware DENKnet zur automatisierten Qualitätskontrolle
• Zusatzprodukte DENK-OCR, Verpixelung, Vision AI Hub
• 100% selbstentwickelte CV-/ML-Modelle und Netzarchitekturen","Ja","Eigene Computer-Vision- und OCR-Modelle für industrielle Bildinspektion; benötigt annotierte Bilddaten für Training.","Dr. Dominik Lausch, Markus Patzold, Dr. Kai Kaufmann","info@denkweit.com; support@denkweit.de","","Impressum denkweit.com/de/impressum; nur Funktionsadressen."
"https://deutscheki.de/","https://ki-verband.de/wp-content/uploads/2025/11/deutscheki-294x300.png","Consulting","DeutscheKI GmbH","https://deutscheki.de/","• KI-Lösungen ""Made in Germany"" On-Premise für den Mittelstand
• Fokus deutsche Spracherkennung (Open-Source ASR, SOTA-Fehlerrate)
• Lizenzierung als Dauerlizenzen ohne Cloud-Abhängigkeit
• Wartungs-, Trainings- und Update-Pakete","Ja","Entwickelt eigene Spracherkennungsmodelle (ASR); hoher Bedarf an transkribierten/annotierten Sprachdaten.","","","","Nicht erreichbar (HTTP 526, SSL-Fehler am Origin), auch www/http erfolglos."
"https://www.deutz.com/de/","https://ki-verband.de/wp-content/uploads/2026/04/Logos-Website-9-300x300.png","Deutz AG","","https://www.deutz.com/de/","• Weltweiter Hersteller von Antriebssystemen bis 620 kW
• Diesel-, Wasserstoff-, Gas- und Elektroantriebe für Off-Highway
• Energielösungen (GenSets), Defense, Zukunftskraftstoffe (HVO)
• Service, Ersatzteile, Telematics und digitale Dienste","Nein","Motoren-/Antriebshersteller ohne erkennbare eigene ML-/KI-Modellentwicklung; kein Kern-Bedarf an Data Labeling.","","","",""
