"elementor-widget-container href";"attachment-medium src";"elementor-heading-title";"elementor-heading-title 2";"elementor-heading-title href";"DL Beschreibung";"Data-Labeling-Bedarf";"Bedarf – Begründung"
"https://frontnow.com/";"https://ki-verband.de/wp-content/uploads/2025/11/frontnow-300x300.png";"Retail & Commerce";"FrontNow GmbH";"https://frontnow.com/";"• GenAI-Anbieter zur Optimierung von E-Commerce-Kundenerlebnissen
• Produkt ""Enhance"": Bereinigung/Anreicherung von Produktdaten, SEO-Texte
• Produkt ""Advise"": KI-Empfehlungssystem, versteht 83 Sprachen
• Enterprise-Kunden wie Audi, P&G, Coop";"Vielleicht";"GenAI-Anwendungsentwickler; wahrscheinlich Finetuning/Prompt-Engineering auf LLM-Basis, möglicher Bedarf an domänenspezifischen Trainingsdaten."
"https://fsd-web.de/";"https://ki-verband.de/wp-content/uploads/2025/11/fsd_zentrale_stelle-300x300.png";"Transport & Mobility";"FSD Fahrzeugsystemdaten GmbH";"https://fsd-web.de/";"• Unabhängige Organisation für Prüfstandards bei der Fahrzeuguntersuchung (HU/SP)
• Entwickelt Prüfvorgaben und -technologien für ca. 18.000 Sachverständige
• Non-Profit im Besitz der deutschen Überwachungsorganisationen (Dresden)
• Fokus auf automatisierte und vernetzte Mobilität";"Nein";"Standardisierungs-/Prüforganisation, keine eigene ML-Modellentwicklung; primär regulatorisch-technische Vorgaben."
"https://nulu.io/";"https://ki-verband.de/wp-content/uploads/2025/11/fuseki_gmbh-300x300.png";"Media, Communication & Culture";"FSGU GmbH (nulu)";"https://nulu.io/";"• Managementberatung und Softwareanbieter (Friesenheim)
• Unternehmensberatung, Prozess-/Qualitätsmanagement
• Software-/Digitallösungen (nulu-Plattform)
• Verbindung zur FSGU-Gruppe/Akademie";"Vielleicht";"Beratungs-/Softwarehaus; Modellbedarf abhängig von konkreten Digitalprojekten, keine klaren eigenen ML-Modelle erkennbar."
"https://fuse-ai.de/en/home/";"https://ki-verband.de/wp-content/uploads/2025/11/fuse_ai-300x300.png";"Healthcare & Life Sciences";"FUSE-AI GmbH";"https://fuse-ai.de/en/home/";"• Entwickelt medizinische KI-Software für die Radiologie (Hamburg)
• Deep-Learning-Analyse von MRT/CT, Röntgen und Mikroskopiebildern (u.a. Krebsdiagnostik)
• Kompetenzen in Segmentierung, Klassifizierung, Prognose
• Zusätzlich KI-Beratung und Dienstleister für ML-Umsetzung";"Ja";"Medizinische Bild-KI mit eigenen Deep-Learning-Modellen; Segmentierung/Annotation medizinischer Bilddaten ist Kernbedarf."
"https://www.fuseki.com/";"https://ki-verband.de/wp-content/uploads/2025/11/KI-BV";"Data & Analytics";"fuseki GmbH";"https://www.fuseki.com/";"• Digitale Innovationsschmiede für Software Engineering, Data Science und Big Data (Essen)
• Entwickelt Software-, Web- und SaaS-Lösungen für Industrie, Energie, Wasserwirtschaft
• Analyse, Beratung und Implementierung in Big Data, KI und Data Analytics
• Begleitet Mittelstand und DAX-Konzerne bei Digitalisierung";"Vielleicht";"Data Science / KI-Implementierung mit möglicher eigener Modellentwicklung; Labeling-Bedarf projektabhängig."
"https://fuxlab.com/";"https://ki-verband.de/wp-content/uploads/2025/11/fuxlab-300x300.png";"Sales & Marketing";"Fuxlab GmbH";"https://fuxlab.com/";"• Softwareentwicklung und Beratung mit Fokus auf Software & KI (Tecklenburg)
• Maßgeschneiderte API-Dienstleistungspakete, Automatisierung, Partneranbindungen
• Datenverarbeitung und Full-Stack-Produktentwicklung
• Software-Konzeption, API-Integration und -Wartung";"Vielleicht";"KI-Softwareentwickler/Integrator; eigener Modell- und damit Labeling-Bedarf hängt von den Projekten ab."
"https://www.gauss-ml.com/";"https://ki-verband.de/wp-content/uploads/2025/11/gauss_ml-300x300.png";"Manufacturing";"Gauss Machine Learning GmbH (GaussML)";"https://www.gauss-ml.com/";"• Industrial-AI-Lösungen für die Fertigungsindustrie
• Produkt ""Optimyzer"": findet optimale Maschinenparameter automatisch
• Eigener ""#SmallData""-Ansatz mit wenigen gezielten Tests
• Anwendungen: Laserschneiden, Spritzguss, Roboterschweißen, Zerspanung";"Ja";"Entwickelt eigene ML-Optimierungsmodelle; benötigt strukturierte, gelabelte Prozess-/Maschinendaten."
"https://www.genesiscloud.com/";"https://ki-verband.de/wp-content/uploads/2025/11/genesis_cloud-300x300.png";"AI Techstack";"Genesis Cloud GmbH";"https://www.genesiscloud.com/";"• GPU-Cloud-Anbieter für KI und HPC (München)
• On-Demand NVIDIA-GPUs (H100/H200/B200/GB200) für Training, Inferenz, Rendering
• Grüne HPC-Rechenzentren in Europa und Nordamerika
• Teil des NVIDIA Partner Network";"Nein";"Reiner Infrastruktur-/Hosting-Anbieter (Compute); entwickelt keine eigenen Modelle und braucht keine Labeling-Daten."
"https://www.genow.ai/";"https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-26-300x300.png";"AI Techstack";"Genow GmbH";"https://www.genow.ai/";"• KI-Plattform für den industriellen Vertrieb
• ""Sales Agent"": Produktmatching, Angebotsdrafts, Kundenrecherche
• ""Service Agent"" und zugrundeliegende Knowledge Platform
• Läuft in Kunden-Cloud, ISO-27001 und GDPR-konform";"Vielleicht";"LLM-/Agenten-Anwendung mit Knowledge Platform; wahrscheinlich RAG/Finetuning, möglicher Bedarf an domänenspezifischen Daten."
"https://www.geolinked.de/";"https://ki-verband.de/wp-content/uploads/2025/11/geo-300x300.png";"Consulting";"GEOLINKED";"https://www.geolinked.de/";"• Beratung und Entwicklung von KI-Tools/Pipelines für Geodaten (GeoLambda)
• Geospatiale Analyse: GIS, Satellitenbilder, Risikobewertung, Umweltmonitoring
• Machine Learning: Vorhersagemodelle, Computer Vision, räumliche KI-Agenten
• Cloud-native Data Engineering, Training und KI-Architektur-Beratung";"Ja";"Entwickelt eigene ML-/Computer-Vision-Modelle für Geo-/Satellitendaten; Annotation von Bild-/Geodaten erforderlich."
"https://www.get-capital.de/";"https://ki-verband.de/wp-content/uploads/2025/11/get_capital_ag-300x300.png";",";"Data & Analytics";"https://www.get-capital.de/";"• KI- und quant-gestütztes Asset Management (seit 2006)
• Analysiert täglich über 8.000 Märkte für Portfoliooptimierung
• Robo-Advisory (Smavesto), Fonds für institutionelle Investoren
• Nachhaltigkeitsfokus, PRI-Mitglied";"Vielleicht";"Eigene ML-/Quant-Modelle für Finanzmärkte; nutzt aber überwiegend Marktzeitreihen, klassischer Data-Labeling-Bedarf begrenzt."
"https://www.getmika.de/";"https://ki-verband.de/wp-content/uploads/2025/11/get_mika_gmbh-300x300.png";"Finance & Insurance";"Get Mika GmbH";"https://www.getmika.de/";"• Berliner Fintech mit KI-gestützter Buchhaltungssoftware für kleine Unternehmen
• Automatisierte Buchhaltung mit KI-Belegerkennung
• USt-Voranmeldung, Jahresabschluss, Rechnungs- und Zahlungsabwicklung
• Abo-Modell, positioniert als KI-Alternative zum Steuerbüro";"Ja";"Beleg-/Dokumentenerkennung (OCR/Dokumenten-KI); benötigt annotierte Belegdaten zum Training der Erkennungsmodelle."
"https://www.gini.net/";"https://ki-verband.de/wp-content/uploads/2025/11/gini_gmbh-300x300.png";"IT & Security";"Gini GmbH";"https://www.gini.net/";"• Fintech mit KI-Lösungen für Mobile Banking und Zahlungen
• Fotoüberweisung, QR-/Belegerkennung, Payment Initiation, SEPA Request-to-Pay
• OCR- und Eingabetechnologie für Banken, Versicherungen, E-Commerce
• Kunden unter großen deutschen/österreichischen Finanzinstituten";"Ja";"OCR-/Dokumenten-KI für Belege und Überweisungen; benötigt gelabelte Dokument-/Bilddaten für die Erkennungsmodelle."
"https://www.gmvteam.de/was/";"https://ki-verband.de/wp-content/uploads/2025/11/gmvteam_gmbh-300x300.png";"Retail & Commerce";"gmvteam GmbH";"https://www.gmvteam.de/was/";"• Innovations- und Transformationsberatung für Handel und Industrie (Düsseldorf)
• Umsetzungsträger des Mittelstand-Digital Zentrums Handel
• Begleitet Händler bei Digitalisierung und sinnvollem KI-Einsatz
• Betreibt ""Innovation Yard"" mit Netzwerk von Handelsunternehmen";"Nein";"Beratungs-/Innovationsdienstleister ohne eigene ML-Modelle; kein Data-Labeling-Bedarf."
"https://www.gocad.de/";"https://ki-verband.de/wp-content/uploads/2025/11/gocad_gmbh-300x300.png";"Manufacturing";"goCAD GmbH";"https://www.gocad.de/";"• CNC-Kalkulations-/Angebotssoftware für Lohnfertiger (Stuttgart)
• KI-gestützte Auswertung von CAD-Daten und technischen Zeichnungen
• Automatische Erkennung von Toleranzen, Wandstärken, Materialien, Geometrien
• SaaS-Webshop-Lösung für B2B-Metall-/Kunststoffteile";"Ja";"KI-gestützte Auswertung von CAD-/Zeichnungsdaten (geometrische Erkennung); benötigt annotierte CAD-/Dokumentendaten für die Modelle."
"https://gollnickdata.de/";"https://ki-verband.de/wp-content/uploads/2025/11/gollnick_data-300x300.png";"Research & Education";"Gollnick Data Solutions";"https://gollnickdata.de/";"• KI-Schulung und Beratung mit Fokus auf Python, ML und generative KI
• Bildungsurlaub-, AZAV-geförderte und Online-Kurse
• Fachbücher und interaktive Lerntools zu KI
• Zusätzlich Softwareentwicklung und Datenanalyse (u.a. Windkraft)";"Nein";"Überwiegend KI-Schulung und Beratung; keine eigene Modellproduktion, daher kaum Data-Labeling-Bedarf."
"https://graphworks.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/graphworks.ai_gmbh-300x300.png";"Data & Analytics";"graphworks.ai GmbH";"https://graphworks.ai/";"• KI-gestützte Sales-Intelligence-Plattform (SalesGuide)
• Echtzeit-Erkennung von Projekten, Ausschreibungen und Risiken aus öffentlichen Quellen
• Extraktion/Strukturierung von Marktsignalen über viele Branchen
• Einsatz von Large Language Models für Empfehlungen und Automatisierung";"Vielleicht";"KI-Plattform, die unstrukturierte Quellen zu Projekten/Tendern extrahiert und strukturiert; Finetuning/Extraktionsmodelle möglich, ansonsten LLM-Anwendung."
"https://www.hf-solutions.co/";"https://ki-verband.de/wp-content/uploads/2025/11/hundf_solutions_gmbh-300x300.png";"Consulting";"H&F Solutions GmbH";"https://www.hf-solutions.co/";"• Digitalisierungs- und KI-Lösungen (Marke Hertfelder AI)
• Intelligente Vernetzungssoftware für Unternehmen
• Automatisierter Belegaustausch zwischen ERP-Systemen
• Fokus auf Reduktion von Prozesskomplexität";"Vielleicht";"Automatisierter Belegaustausch/Dokumentenverarbeitung kann Dokumenten-KI/OCR erfordern; Umfang eigener Modelle unklar."
"https://hainzelman.com/";"https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-6-300x300.png";"AI Techstack";"Hainzelman GmbH";"https://hainzelman.com/";"• Vorkonfigurierte 'digitale Mitarbeitende' (KI-Agenten) für den Mittelstand
• EU-gehostet, DSGVO- und KI-VO-konform
• Integration in bestehende Tools und Prozesse
• Branchenrollen z.B. für Maschinenbau, Handwerk, Logistik";"Vielleicht";"Anbieter von KI-Agenten; mögliches Finetuning/Prozessanpassung, wahrscheinlich aber Nutzung bestehender Foundation-Modelle."
"https://www.haseundigel.com/";"https://ki-verband.de/wp-content/uploads/2025/11/hase_und_igel-300x300.png";"Data & Analytics";"HASE & IGEL GmbH";"https://www.haseundigel.com/";"• Big-Data- und KI-Lösungen aus Oldenburg
• Datenanalyse und Markt-/Text-Intelligence
• Softwareprodukte zur Auswertung großer Datenmengen
• Unterstützung datengetriebener Entscheidungen";"Vielleicht";"Data Analytics mit eigener Text-/Datenanalyse; je nach eigenen NLP-Modellen kann Annotationsbedarf bestehen."
"https://www.heldenkombinat.com/";"https://ki-verband.de/wp-content/uploads/2025/11/heldenkombinat-296x300.png";", ,";"Consulting";"https://www.heldenkombinat.com/";"• KI-Beratung und Optimierung von KI-Anwendungen
• Entwicklung eigener Sprachanwendungen/ASR unter schwierigen Bedingungen
• Computer Vision, Dokumentenverarbeitung, Conversational AI
• Potenzialanalyse, Implementierung, Security Audits, CAIO-Coaching";"Ja";"Entwickelt eigene Modelle in Spracherkennung (ASR), Computer Vision und Dokumenten-KI - klarer Bedarf an annotierten Trainingsdaten."
"https://www.hiqs.de/";"https://ki-verband.de/wp-content/uploads/2025/11/hiqs-296x300.png";",";"Consulting";"https://www.hiqs.de/";"• Intelligente Softwarelösungen mit KI
• Softwareentwicklung, Cloud und KI-Beratung
• Eigene Produkte für effiziente Geschäftsprozesse
• Ganzheitlicher Ansatz von Beratung bis Entwicklung";"Vielleicht";"KI-Softwareentwicklung/Integration mit möglichem Finetuning; eigene Modelle nicht eindeutig belegt."
"https://www.hitachi-solutions.de/";"https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-32-300x300.png";"IT & Security";"Hitachi Solutions Germany GmbH";"https://www.hitachi-solutions.de/";"• IT-Beratung und Implementierung von Business-Anwendungen
• Schwerpunkt Microsoft Dynamics 365 (CRM/ERP)
• Digitale Transformation und Cloud-Lösungen
• Branchenlösungen und Systemintegration";"Vielleicht";"Implementierungs-/Beratungshaus; nutzt Microsoft-KI, entwickelt aber kaum eigene Modelle - geringer eigener Annotationsbedarf."
"https://www.holocene.eu/";"https://ki-verband.de/wp-content/uploads/2025/11/Logos-Website-KIBV-300x300.png";"Logistics";"Holocene GmbH";"https://www.holocene.eu/";"• E-Mail-native Supply-Chain-Orchestrierungsplattform (EPOCH)
• KI-Agenten für automatische Bestellbestätigungen und Inbound-Logistik
• PO-Level-Transparenz ohne Lieferantenportale oder EDI
• Standardisierung/Automatisierung E-Mail-basierter Abläufe";"Vielleicht";"KI-Agenten extrahieren strukturierte Daten aus E-Mails/Dokumenten; Extraktionsmodelle könnten annotierte Daten benötigen."
"https://www.hs-analysis.com/";"https://ki-verband.de/wp-content/uploads/2025/11/hs_analysis-300x300.png";",";"Data & Analytics";"https://www.hs-analysis.com/";"• KI-gestützte Bild- und Datenanalyse (High Scale AI Analysis)
• Softwareplattform HSA KIT für Annotation und KI-Modelltraining
• Schwerpunkt Histopathologie/medizinische Bildanalyse
• Werkzeuge für Segmentierung und Objekterkennung";"Ja";"Medizinische Bild-KI und eigene Annotationsplattform (HSA KIT) - direkter Bedarf an Data-Labeling für CV-Modelle."
"https://www.hyve.net/";"https://ki-verband.de/wp-content/uploads/2025/11/hyve-300x300.png";"Product & Process Development";"HYVE Innovate GmbH";"https://www.hyve.net/";"• Innovationsberatung und Innovationsagentur
• Nutzerzentrierte Produkt-, Service- und Geschäftsmodellentwicklung
• Innovationsstrategien für Unternehmen
• Design Thinking und Zukunftsforschung";"Nein";"Reine Innovations-/Strategieberatung ohne eigene ML-/KI-Modellentwicklung."
"https://idalab.de/";"https://ki-verband.de/wp-content/uploads/2025/11/idalab_gmbh.png";", ,";"Consulting";"https://idalab.de/";"• Data-Science- und KI-Beratung mit Fokus Healthcare
• Kunden aus Biotech, Pharma, Medtech, Care und Healthcare-Investment
• Entwicklung und Implementierung von ML-Lösungen
• Praktischer Einsatz von KI seit 2014";"Vielleicht";"KI-Beratung mit Modellentwicklung/Implementierung für Kunden; projektabhängiger Annotationsbedarf."
"https://de.ids-imaging.com/";"https://ki-verband.de/wp-content/uploads/2025/11/ids_imaging_development_systems-300x300.png";"AI & Machine Learning";"IDS Imaging Development Systems GmbH";"https://de.ids-imaging.com/";"• Hersteller von Industrie- und Machine-Vision-Kameras
• KI-Vision-System IDS NXT mit eingebetteter Inferenz
• Bildverarbeitungslösungen für Automatisierung und Inspektion
• Software/SDKs für Kamerasteuerung und KI-Training";"Ja";"Bietet KI-Kameras/Computer-Vision mit trainierbaren neuronalen Netzen - benötigt annotierte Bilddaten für Modelltraining."
"https://www.statmath.de/";"https://ki-verband.de/wp-content/uploads/2025/11/statmath-300x300.png";"IT & Security";"ifm statmath gmbh";"https://www.statmath.de/";"• Data Science und KI für Industriedaten (Tochter der ifm-Gruppe)
• Algorithmen für Predictive Maintenance und Qualitätsprognosen
• Skalierbare Module/Apps für die moneo-Plattform
• Individuelle Softwarelösungen zur Prozessoptimierung";"Vielleicht";"Entwickelt eigene ML-Modelle auf Sensor-/Produktionsdaten; diese sind meist Zeitreihen und erfordern weniger manuelle Annotation."
"https://ki-seminare.de/";"https://ki-verband.de/wp-content/uploads/2025/11/infofeld_gmbh.png";"Professionelles Training & Coaching";"infofeld GmbH";"https://ki-seminare.de/";"• KI-Seminare, Schulungen und Trainings für Unternehmen
• Individuelle KI-Weiterbildung durch KI-Experten
• Erfahrung aus Projekten in Industrie, Bankwesen, öffentlicher Verwaltung
• Förderfähige Bildungsangebote (z.B. Bildungsscheck)";"Nein";"Reine Schulung/Weiterbildung ohne eigene Modellentwicklung."
"https://www.infomotion.de/unternehmen/themen/big-data-advanced-analytics/kuenstliche-intelligenz/";"https://ki-verband.de/wp-content/uploads/2025/11/infomotion-300x300.png";"Consulting";"INFOMOTION";"https://www.infomotion.de/unternehmen/themen/big-data-advanced-analytics/kuenstliche-intelligenz/";"• Beratung für Big Data, Advanced Analytics und Business Intelligence
• KI-Beratung und Implementierung datengetriebener Lösungen
• Data-Management- und Data-Warehouse-Projekte
• Umsetzung von Analytics-Anwendungsfällen";"Vielleicht";"Data-Analytics-/KI-Beratung mit Implementierung; projektabhängig könnte Annotationsbedarf entstehen."
